行政代码,地名,东经,北纬
450331,广西荔蒲县,108.924274,23.552255
450332,广西恭城瑶族自治县,110.909447,24.949326
450400,广西梧州市,111.305472,23.485395
450401,广西梧州市市辖区,111.305472,23.485395
450403,广西梧州市万秀区,111.421626,23.563455
450404,广西梧州市蝶山区,111.311404,23.545602
450405,广西梧州市长洲区,111.189914,23.5602
450421,广西苍梧县,111.298352,23.626738
450422,广西藤县,108.924274,23.552255
450423,广西蒙山县,110.561223,24.133851
450481,广西岑溪市,111.02872,22.925291
450500,广西北海市,109.122628,21.472718
450501,广西北海市市辖区,109.122628,21.472718
450502,广西北海市海城区,109.165344,21.518621
450503,广西北海市银海区,109.251591,21.489723
450512,广西北海市铁山港区,109.422489,21.574915
450521,广西合浦县,109.335393,21.740444
450600,广西防城港市,108.351791,21.617398
450601,广西防城港市市辖区,108.351791,21.617398
450603,广西防城港市防城区,108.02974,21.764842
450621,广西上思县,107.902344,22.053625
450681,广西东兴市,108.061081,21.62717
450602,广西防城港市港口区,108.449166,21.662036
450700,广西钦州市,108.638798,21.97335
450701,广西钦州市市辖区,108.638798,21.97335
450702,广西钦州市钦南区,108.816524,21.896681
450703,广西钦州市钦北区,108.528676,22.171133
450721,广西灵山县,109.147748,22.315716
450722,广西浦北县,109.542367,22.271304
450800,广西贵港市,109.613708,23.103373
450801,广西贵港市市辖区,109.613708,23.103373
450802,广西贵港市港北区,109.689558,23.244655
450803,广西贵港市港南区,109.709851,22.874751
450804,广西贵港市覃塘区,109.401336,23.1479
450821,广西平南县,110.412601,23.538683
450881,广西桂平市,110.087119,23.333281
450900,广西玉林市,110.151676,22.643974
450901,广西玉林市市辖区,110.151676,22.643974
450902,广西玉林市玉州区,110.064534,22.557213
450921,广西容县,108.924274,23.552255
450922,广西陆川县,110.272113,22.251747
450923,广西博白县,109.878905,22.066766
450924,广西兴业县,109.928611,22.798462
450981,广西北流市,110.467055,22.52889
451000,广西百色市,106.631821,23.901512
451001,广西百色市市辖区,106.631821,23.901512
451002,广西百色市右江区,106.505596,23.941866
451021,广西田阳县,106.81127,23.729759
451022,广西田东县,107.191637,23.614585
451023,广西平果县,107.577512,23.540954
451024,广西德保县,106.594285,23.382215
451025,广西靖西县,106.321095,23.149606
451026,广西那坡县,105.834705,23.247546
451027,广西凌云县,106.648379,24.363726
451028,广西乐业县,106.517899,24.829664
451029,广西田林县,105.999827,24.392538
451030,广西西林县,105.097327,24.391378
451031,广西隆林各族自治县,105.303213,24.680433
451100,广西贺州市,111.552594,24.411054
451101,广西贺州市市辖区,111.552594,24.411054
451102,广西贺州市八步区,111.688352,24.309336
451121,广西昭平县,110.976908,24.108073
451122,广西钟山县,111.248833,24.513865
451123,广西富川瑶族自治县,111.313243,24.891614
451200,广西河池市,108.069948,24.699521
451201,广西河池市市辖区,108.069948,24.699521
451202,广西河池市金城江区,107.873444,24.660762
451221,广西南丹县,107.468001,25.119439
451222,广西天峨县,106.996594,25.018834
451223,广西凤山县,107.019716,24.560065
451224,广西东兰县,107.413534,24.5116
451225,广西罗城仫佬族自治县,108.827191,24.904568
451226,广西环江毛南族自治县,108.291985,25.104531
451227,广西巴马瑶族自治县,107.207666,24.157596
451228,广西都安瑶族自治县,108.118061,24.169778
451229,广西大化瑶族自治县,107.711959,23.970745
451281,广西宜州市,108.546552,24.481177
451300,广西来宾市,109.231817,23.741166
451301,广西来宾市市辖区,109.231817,23.741166
451302,广西来宾市兴宾区,109.193205,23.664271
451321,广西忻城县,108.752319,24.018747
451322,广西象州县,109.771968,24.01917
451323,广西武宣县,109.68768,23.610721
451324,广西金秀瑶族自治县,110.137776,24.089877
451381,广西合山市,108.94254,23.802816
451400,广西崇左市,107.357322,22.415455
451401,广西崇左市市辖区,107.357322,22.415455
451402,广西崇左市江洲区,107.528161,23.352252
451421,广西扶绥县,107.829125,22.524058
451422,广西宁明县,107.294659,22.005062
451423,广西龙州县,106.858539,22.431578
451424,广西大新县,107.137109,22.813463
451425,广西天等县,107.081339,23.117161
451481,广西凭祥市,106.837053,22.093647
460000,海南省,109.733755,19.180501
460100,海南省海口市,110.330802,20.022071
460101,海南省海口市市辖区,110.330802,20.022071
460105,海南省海口市秀英区,110.2632,19.884344
460106,海南省海口市龙华区,110.335224,19.905351
460107,海南省海口市琼山区,110.48011,19.741334
460108,海南省海口市美兰区,110.507269,19.942909
460200,海南省三亚市,109.522771,18.257776
460201,海南省三亚市市辖区,109.429348,18.397248
469000,海南省省直辖县级行政单位,109.733755,19.180501
469001,海南省五指山市,109.51775,18.831306
469002,海南省琼海市,110.414359,19.21483
469003,海南省儋州市,109.413973,19.571153
469005,海南省文昌市,110.780909,19.750947
469006,海南省万宁市,110.292505,18.839886
469007,海南省东方市,108.85101,18.998161
469025,海南省定安县,110.32009,19.490991
469026,海南省屯昌县,110.063364,19.347749
469027,海南省澄迈县,109.996736,19.693135
469028,海南省临高县,109.724102,19.805922
469030,海南省白沙黎族自治县,109.358586,19.216056
469031,海南省昌江黎族自治县,109.0113,19.222483
469033,海南省乐东黎族自治县,109.062698,18.658614
469034,海南省陵水黎族自治县,109.948661,18.575985
469035,海南省保亭黎族苗族自治县,109.656113,18.597592
469036,海南省琼中黎族苗族自治县,109.861849,19.039771
469037,海南省西沙群岛,111.673087,16.497085
469038,海南省南沙群岛,112.660302,4.974366
469039,海南省中沙群岛的岛礁及其海域,109.733755,19.180501
500000,重庆市,106.530635,29.544606
500100,重庆市,106.530635,29.544606
500101,重庆市万州区,108.413439,30.710054
500102,重庆市涪陵区,107.3408,29.664671
500103,重庆市渝中区,106.546967,29.555236
500104,重庆市大渡口区,106.465322,29.42414
500105,重庆市江北区,106.713615,29.619318
500106,重庆市沙坪坝区,106.374805,29.630548
500107,重庆市九龙坡区,106.370595,29.434566
500108,重庆市南岸区,106.667178,29.541515
500109,重庆市北碚区,106.520342,29.866596
500110,重庆市万盛经济技术开发区,106.923721,28.916489
500111,重庆市大足区,105.747626,29.660709
500112,重庆市渝北区,106.753799,29.816264
500113,重庆市巴南区,106.758274,29.378028
500114,重庆市黔江区,108.714808,29.440981
500115,重庆市长寿区,107.146615,29.960491
500116,重庆市高新技术产业开发区,106.530635,29.544606
500117,重庆市经济技术开发区,106.530635,29.544606
500118,重庆市北部新区,106.59279,29.693158
500200,重庆市县,106.530635,29.544606
500222,重庆市綦江区,106.679237,28.87614
500223,重庆市潼南县,105.819679,30.149933
500224,重庆市铜梁县,106.039243,29.818323
500225,重庆市大足县,105.747626,29.660709
500226,重庆市荣昌县,105.512656,29.471196
500227,重庆市璧山县,106.198727,29.567502
500228,重庆市梁平县,107.725428,30.664363
500229,重庆市城口县,108.741855,31.888131
500230,重庆市丰都县,107.837517,29.890596
500232,重庆市武隆县,107.716106,29.379271
500233,重庆市忠县,107.921738,30.342003
500234,重庆市开县,108.38926,31.277101
500231,重庆市垫江县,107.444445,30.259498
500235,重庆市云阳县,108.863186,31.042409
500236,重庆市奉节县,109.355667,30.958553
500237,重庆市巫山县,109.908611,31.121152
500238,重庆市巫溪县,109.360531,31.509161
500240,重庆市石柱土家族自治县,108.30489,30.099637
500241,重庆市秀山土家族苗族自治县,109.025321,28.498315
500242,重庆市酉阳土家族苗族自治县,108.806808,28.905278
500243,重庆市彭水苗族土家族自治县,108.272868,29.359628
500300,重庆市市,106.530635,29.544606
500381,重庆市江津区,106.269282,29.035351
500382,重庆市合川区,106.318029,30.118708
500383,重庆市永川区,105.880358,29.296488
500384,重庆市南川区,107.177888,29.141686
510000,四川省,102.89916,30.367481
510100,四川省成都市,104.067923,30.679943
510101,四川省成都市市辖区,104.067923,30.679943
510104,四川省成都市锦江区,104.124269,30.606302
510105,四川省成都市青羊区,103.988429,30.685102
510106,四川省成都市金牛区,104.061377,30.735622
510107,四川省成都市武侯区,104.04124,30.612882
510108,四川省成都市成华区,104.150032,30.69504
510112,四川省成都市龙泉驿区,104.301181,30.603368
510114,四川省成都市新都区,104.116583,30.839504
510115,四川省成都市温江区,103.816468,30.730255
510121,四川省金堂县,104.615371,30.728613
510113,四川省成都市青白江区,104.34643,30.796354
510122,四川省双流县,104.040899,30.459478
510124,四川省郫县,103.884625,30.839642
510129,四川省大邑县,103.388452,30.614941
510131,四川省蒲江县,103.497738,30.239939
510132,四川省新津县,103.832177,30.427866
510181,四川省都江堰市,103.637342,31.039124
510182,四川省彭州市,103.889866,31.148577
510183,四川省邛崃市,103.376512,30.388736
510184,四川省崇州市,103.529467,30.719641
510300,四川省自贡市,104.776071,29.359157
510301,四川省自贡市市辖区,104.776071,29.359157
510302,四川省自贡市自流井区,104.707854,29.282614
510303,四川省自贡市贡井区,104.602735,29.314591
510304,四川省自贡市大安区,104.877566,29.411548
510311,四川省自贡市沿滩区,104.854763,29.24264
510321,四川省荣县,104.372408,29.398978
510322,四川省富顺县,105.02222,29.152297
510400,四川省攀枝花市,101.722423,26.587571
510401,四川省攀枝花市市辖区,101.722423,26.587571
510402,四川省攀枝花市东区,101.722423,26.587571
510403,四川省攀枝花市西区,101.722423,26.587571
510411,四川省攀枝花市仁和区,101.669702,26.567907
510421,四川省米易县,102.000726,26.932749
510422,四川省盐边县,101.58605,26.940087
510500,四川省泸州市,105.44397,28.89593
510501,四川省泸州市市辖区,105.44397,28.89593
510502,四川省泸州市江阳区,105.371713,28.876901
510503,四川省泸州市纳溪区,105.390606,28.614041
510504,四川省泸州市龙马潭区,105.437842,28.98746
510521,四川省泸县,105.508267,29.12492
510522,四川省合江县,105.9316,28.751865
510524,四川省叙永县,105.468592,28.099207
510525,四川省古蔺县,105.936293,27.983319
510600,四川省德阳市,104.402398,31.13114
510601,四川省德阳市市辖区,104.402398,31.13114
510603,四川省德阳市旌阳区,104.415258,31.179805
510623,四川省中江县,104.804952,30.887114
510626,四川省罗江县,104.53541,31.320265
510681,四川省广汉市,104.298476,31.006481
510682,四川省什邡市,104.019871,31.293694
510683,四川省绵竹市,104.129294,31.436657
510700,四川省绵阳市,104.705519,31.504701
510701,四川省绵阳市市辖区,104.705519,31.504701
510703,四川省绵阳市涪城区,104.670514,31.435735
510704,四川省绵阳市游仙区,104.98158,31.518816
510722,四川省三台县,105.042581,31.118872
510723,四川省盐亭县,105.479071,31.247943
510724,四川省安县,104.368786,31.589182
510725,四川省梓潼县,105.193834,31.653621
510726,四川省北川羌族自治县,104.258341,31.962527
510727,四川省平武县,104.404308,32.446912
510781,四川省江油市,104.933149,31.952427
510800,四川省广元市,105.819687,32.44104
510801,四川省广元市市辖区,105.819687,32.44104
510802,四川省广元市市中区,105.819687,32.44104
510811,四川省广元市元坝区,105.883379,32.149903
510812,四川省广元市朝天区,106.022164,32.708417
510821,四川省旺苍县,106.401823,32.37214
510822,四川省青川县,105.190447,32.51586
510823,四川省剑阁县,105.503021,31.921948
510824,四川省苍溪县,106.113283,31.918552
510900,四川省遂宁市,105.564888,30.557491
510901,四川省遂宁市市辖区,105.564888,30.557491
510903,四川省遂宁市船山区,105.621528,30.5235
510904,四川省遂宁市安居区,105.414411,30.363522
510921,四川省蓬溪县,105.716088,30.657491
510922,四川省射洪县,105.388245,30.908079
510923,四川省大英县,105.256372,30.580191
511000,四川省内江市,105.073056,29.599462
511001,四川省内江市市辖区,105.073056,29.599462
511002,四川省内江市市中区,104.953979,29.551645
511011,四川省内江市东兴区,105.202169,29.628089
511024,四川省威远县,104.593976,29.599589
511025,四川省资中县,104.807466,29.813836
511028,四川省隆昌县,105.252958,29.367869
511100,四川省乐山市,103.760824,29.600958
511101,四川省乐山市市辖区,103.760824,29.600958
511102,四川省乐山市市中区,103.804782,29.619844
511111,四川省乐山市沙湾区,103.604548,29.31641
511112,四川省乐山市五通桥区,103.846633,29.395444
511113,四川省乐山市金口河区,103.073366,29.29382
511123,四川省犍为县,103.980199,29.23119
511124,四川省井研县,104.05533,29.644501
511126,四川省夹江县,103.559263,29.776107
511129,四川省沐川县,103.826503,29.006905
511132,四川省峨边彝族自治县,103.21674,29.050416
511133,四川省马边彝族自治县,103.481388,28.776739
511181,四川省峨眉山市,103.400912,29.507004
511300,四川省南充市,106.105554,30.800965
511301,四川省南充市市辖区,106.105554,30.800965
511302,四川省南充市顺庆区,106.115798,30.949625
511303,四川省南充市高坪区,106.259759,30.754684
511304,四川省南充市嘉陵区,105.938703,30.665452
511321,四川省南部县,105.923514,31.349803
511322,四川省营山县,106.718527,31.162323
511323,四川省蓬安县,106.428917,31.007076
511324,四川省仪陇县,106.534725,31.443593
511325,四川省西充县,105.857332,31.063877
511381,四川省阆中市,106.078093,31.602117
511400,四川省眉山市,103.84143,30.061115
511401,四川省眉山市市辖区,103.84143,30.061115
511402,四川省眉山市东坡区,103.748333,30.057372
511421,四川省仁寿县,104.225519,29.985869
511422,四川省彭山县,103.865691,30.254453
511423,四川省洪雅县,103.180159,29.694316
511424,四川省丹棱县,103.434513,30.014803
511425,四川省青神县,103.837508,29.82276
511500,四川省宜宾市,104.633019,28.769675
511501,四川省宜宾市市辖区,104.633019,28.769675
511502,四川省宜宾市翠屏区,104.693255,28.81582
511521,四川省宜宾县,104.38271,28.906871
511522,四川省南溪县,104.941453,28.897216
511523,四川省江安县,105.128778,28.663533
511524,四川省长宁县,104.931149,28.515434
511525,四川省高县,104.593066,28.4632
511526,四川省珙县,104.806618,28.19699
511527,四川省筠连县,104.588433,28.042099
511528,四川省兴文县,105.141226,28.255538
511529,四川省屏山县,103.999118,28.702429
511600,四川省广安市,106.63572,30.463984
511601,四川省广安市市辖区,106.63572,30.463984
511602,四川省广安市广安区,106.758912,30.59925
511621,四川省岳池县,106.420833,30.540769
511622,四川省武胜县,106.231366,30.373905
511623,四川省邻水县,107.003334,30.263284
511681,四川省华蓥市,106.759412,30.321832
511700,四川省达州市,107.494973,31.214199
511701,四川省达州市市辖区,107.494973,31.214199
511702,四川省达州市通川区,107.519204,31.238764
511721,四川省达县,107.424315,31.182047
511723,四川省开江县,107.891012,31.051587
511724,四川省大竹县,107.279877,30.690772
511725,四川省渠县,106.987602,30.948814
511722,四川省宣汉县,107.936033,31.519798
511781,四川省万源市,107.993811,31.986241
511800,四川省雅安市,103.009356,29.999716
511801,四川省雅安市市辖区,103.009356,29.999716
511802,四川省雅安市雨城区,103.038405,29.928507
511821,四川省名山县,103.227349,30.132433
511822,四川省荥经县,102.691946,29.740878
511823,四川省汉源县,102.625136,29.431576
511824,四川省石棉县,102.29397,29.235485
511825,四川省天全县,102.578305,30.078875
511826,四川省芦山县,103.018099,30.440282
511827,四川省宝兴县,102.716894,30.56765
511900,四川省巴中市,106.757916,31.869189
511901,四川省巴中市市辖区,106.757916,31.869189
511902,四川省巴中市巴州区,106.739266,31.785303
511921,四川省通江县,107.352775,32.136407
511922,四川省南江县,106.836181,32.337239
511923,四川省平昌县,107.167357,31.597715
512000,四川省资阳市,104.63593,30.132191
512001,四川省资阳市市辖区,104.63593,30.132191
512002,四川省资阳市雁江区,104.755417,30.091647
512021,四川省安岳县,105.400876,29.999677
512022,四川省乐至县,105.028316,30.313945
513200,四川省阿坝藏族羌族自治州,102.228565,31.905763
513221,四川省汶川县,103.294317,31.168774
512081,四川省简阳市,104.536305,30.393006
513222,四川省理县,103.021281,31.579557
513223,四川省茂县,103.635043,31.855708
513224,四川省松潘县,103.532712,32.625459
513225,四川省九寨沟县,103.934044,33.317446
513226,四川省金川县,101.804769,31.52757
513227,四川省小金县,102.475493,31.135396
513228,四川省黑水县,103.055487,32.16531
513229,四川省马尔康县,102.023305,32.019304
513230,四川省壤塘县,101.059717,32.148226
513231,四川省阿坝县,101.787569,32.890762
513232,四川省若尔盖县,102.895582,33.668819
513233,四川省红原县,102.64115,32.736132
513300,四川省甘孜藏族自治州,101.969232,30.055144
513321,四川省康定县,101.755331,29.957989
513322,四川省泸定县,102.120066,29.747744
513323,四川省丹巴县,101.752398,30.967074
513324,四川省九龙县,101.63508,28.917804
513325,四川省雅江县,100.96924,29.922924
513326,四川省道孚县,101.194842,30.870126
513327,四川省炉霍县,100.675871,31.492155
513328,四川省甘孜县,99.762677,32.029329
513329,四川省新龙县,100.287518,30.945763
513330,四川省德格县,98.967481,32.059409
513331,四川省白玉县,99.291922,31.052586
513332,四川省石渠县,98.204993,33.187627
513333,四川省色达县,100.213885,32.35662
513334,四川省理塘县,100.18511,29.895283
513335,四川省巴塘县,99.300291,29.916288
513336,四川省乡城县,99.738452,29.117376
513337,四川省稻城县,100.265891,28.766497
513338,四川省得荣县,99.324235,28.736358
513400,四川省凉山彝族自治州,102.259591,27.892393
513401,四川省西昌市,102.117888,27.863377
513422,四川省木里藏族自治县,100.953057,28.360344
513423,四川省盐源县,101.467624,27.603028
513424,四川省德昌县,102.191734,27.331194
513425,四川省会理县,102.263927,26.591301
513426,四川省会东县,102.742967,26.573608
513428,四川省普格县,102.568091,27.548286
513429,四川省布拖县,102.881928,27.599974
513427,四川省宁南县,102.716634,27.09125
513431,四川省昭觉县,102.832818,28.013719
513430,四川省金阳县,103.201059,27.706169
513432,四川省喜德县,102.449968,28.196489
513433,四川省冕宁县,102.068914,28.514859
513434,四川省越西县,102.628681,28.59219
513435,四川省甘洛县,102.767401,28.974853
513436,四川省美姑县,103.10173,28.443545
513437,四川省雷波县,103.512505,28.279341
520000,贵州省,106.734996,26.902826
520100,贵州省贵阳市,106.709177,26.629907
520101,贵州省贵阳市市辖区,106.709177,26.629907
520102,贵州省贵阳市南明区,106.724173,26.541413
520103,贵州省贵阳市云岩区,106.717914,26.603525
520111,贵州省贵阳市花溪区,106.665273,26.397917
520112,贵州省贵阳市乌当区,106.73345,26.688326
520113,贵州省贵阳市白云区,106.686743,26.719737
520114,贵州省贵阳市小河区,106.70098,26.496945
520121,贵州省开阳县,107.046881,27.075427
520122,贵州省息烽县,106.68198,27.150808
520123,贵州省修文县,106.590593,26.931538
520181,贵州省清镇市,106.353814,26.688621
520200,贵州省六盘水市,104.852087,26.591866
520201,贵州省六盘水市钟山区,104.762547,26.731157
520203,贵州省六盘水市六枝特区,105.383034,26.235865
520221,贵州省水城县,104.930357,26.430547
520222,贵州省盘县,104.666913,25.772838
520300,贵州省遵义市,106.93126,27.699961
520301,贵州省遵义市市辖区,106.93126,27.699961
520302,贵州省遵义市红花岗区,106.922651,27.670445
520303,贵州省遵义市汇川区,107.00311,27.88759
520321,贵州省遵义县,106.902662,27.669342
520322,贵州省桐梓县,106.886331,28.41448
520323,贵州省绥阳县,107.203542,28.146365
520324,贵州省正安县,107.412773,28.506639
520325,贵州省道真仡佬族苗族自治县,107.616865,28.934154
520326,贵州省务川仡佬族苗族自治县,107.919935,28.661404
520327,贵州省凤冈县,107.771574,27.928827
520328,贵州省湄潭县,107.49168,27.764873
520329,贵州省余庆县,107.70936,27.394794
520330,贵州省习水县,106.358926,28.35732
520381,贵州省赤水市,105.920513,28.493334
520382,贵州省仁怀市,106.347908,27.839203
520400,贵州省安顺市,105.92827,26.228595
520401,贵州省安顺市市辖区,105.92827,26.228595
520402,贵州省安顺市西秀区,106.060017,26.197377
520421,贵州省平坝县,106.291405,26.408769
520422,贵州省普定县,105.742693,26.345748
520423,贵州省镇宁布依族苗族自治县,105.833553,25.844353
653131,新疆塔什库尔干塔吉克自治县,75.843222,37.019583
653200,新疆和田地区,79.930239,37.116774
653201,新疆和田市,79.915814,37.15335
653221,新疆和田县,79.354993,35.683432
653222,新疆墨玉县,80.047148,38.384224
653223,新疆皮山县,78.52185,37.228319
653224,新疆洛浦县,80.741311,38.02422
653225,新疆策勒县,81.097996,37.084314
653226,新疆于田县,81.995463,37.16913
653227,新疆民丰县,83.352763,37.173147
654000,新疆伊犁哈萨克自治州,81.297854,43.922248
654002,新疆伊宁市,81.289048,44.020356
654003,新疆奎屯市,85.013934,44.559557
654021,新疆伊宁县,81.75694,44.008117
654022,新疆察布查尔锡伯自治县,81.098298,43.638377
654023,新疆霍城县,80.781159,44.30912
654024,新疆巩留县,82.445701,43.30246
654025,新疆新源县,83.55815,43.376951
654026,新疆昭苏县,80.984257,42.776878
654027,新疆特克斯县,82.006852,42.925564
654028,新疆尼勒克县,83.2311,43.816731
654200,新疆塔城地区,82.974881,46.758684
654201,新疆塔城市,83.190128,46.811367
621224,甘肃省康县,105.637974,33.28499
621225,甘肃省西和县,105.338531,33.919625
621226,甘肃省礼县,105.064091,34.111637
621227,甘肃省徽县,106.033317,33.892851
621228,甘肃省两当县,106.403885,33.911379
622900,甘肃省临夏回族自治州,103.215249,35.598514
622901,甘肃省临夏市,103.200576,35.585835
622921,甘肃省临夏县,103.050791,35.518719
622922,甘肃省康乐县,103.62902,35.258018
622923,甘肃省永靖县,103.225044,36.007875
622924,甘肃省广河县,103.63114,35.478027
622925,甘肃省和政县,103.298568,35.345732
622926,甘肃省东乡族自治县,103.452145,35.698472
622927,甘肃省积石山保安族东乡族撒拉族自治县,102.903365,35.719033
623000,甘肃省甘南藏族自治州,102.917442,34.992211
623001,甘肃省合作市,103.085649,34.99726
623021,甘肃省临潭县,103.631906,34.742615
623022,甘肃省卓尼县,103.39362,34.614458
623023,甘肃省舟曲县,104.326323,33.63481
623024,甘肃省迭部县,103.570446,34.005621
623025,甘肃省玛曲县,101.668977,33.850722
623027,甘肃省夏河县,102.506578,35.023031
630000,青海省,96.202544,35.499761
623026,甘肃省碌曲县,102.477547,34.392609
630100,青海省西宁市,101.767921,36.640739
630101,青海省西宁市市辖区,101.767921,36.640739
630102,青海省西宁市城东区,101.831865,36.602117
630103,青海省西宁市城中区,101.777361,36.606649
630104,青海省西宁市城西区,101.727603,36.631636
630105,青海省西宁市城北区,101.712664,36.686368
630121,青海省大通回族土族自治县,101.490478,37.120688
630122,青海省湟中县,101.544494,36.579759
630123,青海省湟源县,101.163178,36.636355
632100,青海省海东地区,102.085207,36.51761
632121,青海省平安县,102.003965,36.406412
632122,青海省民和回族土族自治县,102.775994,36.157718
632123,青海省乐都县,102.429725,36.50789
632126,青海省互助土族自治县,102.151905,36.849455
632127,青海省化隆回族自治县,102.243978,36.071883
632128,青海省循化撒拉族自治县,102.463877,35.713963
632200,青海省海北藏族自治州,100.879802,36.960654
632221,青海省门源回族自治县,101.731344,37.458384
632222,青海省祁连县,99.711263,38.327949
632223,青海省海晏县,100.843355,37.114748
632224,青海省刚察县,99.988383,37.556877
632321,青海省同仁县,102.078449,35.426829
632322,青海省尖扎县,101.849754,35.918697
632300,青海省黄南藏族自治州,102.0076,35.522852
632323,青海省泽库县,101.435446,35.139217
632324,青海省河南蒙古族自治县,101.556307,34.51139
632500,青海省海南藏族自治州,100.624066,36.284364
632521,青海省共和县,100.064876,36.538342
632522,青海省同德县,100.601739,35.068401
632523,青海省贵德县,101.415762,36.010503
632524,青海省兴海县,99.733309,35.5403
632525,青海省贵南县,100.88461,35.698086
632600,青海省果洛藏族自治州,100.223723,34.480485
632621,青海省玛沁县,99.794262,34.504017
632622,青海省班玛县,100.550429,32.909736
632623,青海省甘德县,100.147842,34.021808
632624,青海省达日县,99.410809,33.482697
632625,青海省久治县,101.005508,33.473903
632626,青海省玛多县,98.244477,34.79757
632700,青海省玉树藏族自治州,97.013316,33.00624
632721,青海省玉树县,96.67212,32.922694
632722,青海省杂多县,94.301315,33.065764
632723,青海省称多县,97.001974,33.935172
632724,青海省治多县,92.608642,34.884439
632725,青海省囊谦县,96.137026,32.178289
632726,青海省曲麻莱县,95.140846,34.876865
632800,青海省海西蒙古族藏族自治州,97.342625,37.373799
632801,青海省格尔木市,92.701667,35.580972
632802,青海省德令哈市,97.162832,37.727059
632821,青海省乌兰县,98.672631,36.902367
632822,青海省都兰县,97.154435,36.160067
632823,青海省天峻县,98.496512,38.051753
640000,宁夏回族自治区,106.155481,37.321323
640100,宁夏银川市,106.206479,38.502621
640101,宁夏银川市市辖区,106.206479,38.502621
640104,宁夏银川市兴庆区,106.382121,38.464266
640105,宁夏银川市西夏区,106.055556,38.553281
640106,宁夏银川市金凤区,106.24265,38.478591
640121,宁夏永宁县,106.109048,38.295049
640122,宁夏贺兰县,106.266518,38.687107
640181,宁夏灵武市,106.532,37.935175
640200,宁夏石嘴山市,106.379337,39.020223
640201,宁夏石嘴山市市辖区,106.379337,39.020223
640202,宁夏石嘴山市大武口区,106.387216,38.967534
640205,宁夏石嘴山市惠农区,106.613773,39.108074
640221,宁夏平罗县,106.544379,38.891511
640300,宁夏吴忠市,106.208254,37.993561
640301,宁夏吴忠市市辖区,106.208254,37.993561
640302,宁夏吴忠市利通区,106.219012,37.767882
640323,宁夏盐池县,107.049761,37.625337
640324,宁夏同心县,106.247387,37.098457
640381,宁夏青铜峡市,105.961462,37.942125
640400,宁夏固原市,106.285268,36.021523
640401,宁夏固原市市辖区,106.285268,36.021523
640402,宁夏固原市原州区,106.254011,36.206829
640422,宁夏西吉县,105.726749,35.939934
640423,宁夏隆德县,106.073611,35.589138
640424,宁夏泾源县,106.354023,35.529746
640425,宁夏彭阳县,106.662473,35.972546
440221,广东省曲江县,113.609891,24.687282
440222,广东省始兴县,114.115404,24.852706
440224,广东省仁化县,113.785474,25.148466
440229,广东省翁源县,114.030428,24.426735
440232,广东省乳源瑶族自治县,113.175778,24.812052
440233,广东省新丰县,114.141775,24.070092
440281,广东省乐昌市,113.246956,25.244442
440282,广东省南雄市,114.386583,25.189905
440300,广东省深圳市,114.025974,22.546054
440301,广东省深圳市市辖区,114.025974,22.546054
440303,广东省深圳市罗湖区,114.156395,22.581934
440304,广东省深圳市福田区,114.055593,22.551731
440305,广东省深圳市南山区,113.950723,22.558888
440306,广东省深圳市宝安区,113.930013,22.707433
440307,广东省深圳市龙岗区,114.347696,22.657462
440308,广东省深圳市盐田区,114.278483,22.606981
440400,广东省珠海市,113.562447,22.256915
440401,广东省珠海市市辖区,113.394818,23.408004
440402,广东省珠海市香洲区,113.533731,22.2656
440403,广东省珠海市斗门区,113.247982,22.216637
440404,广东省珠海市金湾区,113.41759,22.047215
440500,广东省汕头市,116.72865,23.383908
440501,广东省汕头市市辖区,116.72865,23.383908
440507,广东省汕头市龙湖区,116.759347,23.408849
440511,广东省汕头市金平区,116.651794,23.399888
440512,广东省汕头市濠江区,116.711363,23.282443
440513,广东省汕头市潮阳区,116.485448,23.347254
440514,广东省汕头市潮南区,116.414056,23.181395
440515,广东省汕头市澄海区,116.814808,23.532997
440523,广东省南澳县,117.070405,23.439132
440600,广东省佛山市,113.134026,23.035095
440601,广东省佛山市市辖区,113.394818,23.408004
440604,广东省佛山市禅城区,113.070423,23.00421
440605,广东省佛山市南海区,113.041381,23.078265
440606,广东省佛山市顺德区,113.18703,22.84851
440607,广东省佛山市三水区,112.904677,23.294581
440608,广东省佛山市高明区,112.683258,22.824523
440700,广东省江门市,113.078125,22.575117
440701,广东省江门市市辖区,113.394818,23.408004
440703,广东省江门市蓬江区,113.06077,22.660133
440704,广东省江门市江海区,113.135371,22.554847
440705,广东省江门市新会区,113.034751,22.388215
440781,广东省台山市,112.715908,22.034639
440783,广东省开平市,112.548041,22.374201
440784,广东省鹤山市,112.801618,22.675317
440785,广东省恩平市,112.286461,22.240985
440800,广东省湛江市,110.365067,21.257463
440801,广东省湛江市市辖区,110.365067,21.257463
440802,广东省湛江市赤坎区,110.379723,21.287668
440803,广东省湛江市霞山区,110.385196,21.204847
440804,广东省湛江市坡头区,110.512726,21.28382
440811,广东省湛江市麻章区,110.338022,21.0941
440823,广东省遂溪县,110.039895,21.270307
440825,广东省徐闻县,110.257847,20.429968
440881,广东省廉江市,110.141711,21.645265
440882,广东省雷州市,110.012636,20.796584
440883,广东省吴川市,110.708187,21.441681
440900,广东省茂名市,110.931245,21.668226
440901,广东省茂名市市辖区,110.931245,21.668226
440902,广东省茂名市茂南区,110.86861,21.676116
440903,广东省茂名市茂港区,110.986287,21.579411
440923,广东省电白县,111.240553,21.685028
